0,319169
0,314677
0,314531
0,314539
0,319769
0,317302
0,318097
0,31835
0,318289
0,320339
0,318831
0,319564
0,316962
0,319297
0,318073
0,314285
0,317117
0,314868
0,31634
0,314594
0,317206
0,316093
0,314083
0,312112
0,311167
0,3115
0,312763
0,311836
0,31234
0,314148
0,313104
0,312018
0,313046
0,311228
0,312315
0,312633
0,312395
0,312746
0,311987
0,311668
0,311606
0,313723
0,312433
0,312095
0,310872
0,322804
0,314674
0,312424
0,318033
0,326788
0,327734
0,32266
0,325886
0,313007
0,315198
0,317456
0,318507
0,333609
0,337048
0,336438
0,337436
0,338137
0,335294
0,338021
0,337811
0,33954
0,339289
0,33825
0,337607
0,337558
0,334664
0,3339
0,335771
0,335603
0,334776
0,336358
0,334751
0,319686
0,312318
0,31163
0,312511
0,31335
0,311749
0,312617
0,31211
0,313444
0,315994
0,311907
0,312235
0,31228
0,312134
0,312519
0,311504
0,312728
0,31247
0,311612
0,312366
0,312088
0,312709
0,312122
0,311783
0,312433
0,311974
0,311959
0,312619
0,312226
0,312129
0,312294
0,311709
0,312652
0,311826
0,31174
0,312299
0,311693
0,312892
0,312337
0,3118
0,312337
0,314035
0,312523
0,312618
0,311469
0,312186
0,312032
0,312127
0,312063
0,312054
0,312848
0,312688
0,312181
0,312274
0,312649
0,312863
0,311582
0,31237
0,312529
0,312127
0,311922
0,312001
0,312629
0,311801
0,313141
0,3115
0,312178
0,312339
0,312325
0,313299
0,312586
0,31183
0,312547
0,313477
0,312688
0,312234
0,312464
0,312382
0,311906
0,311869
0,312231
0,312619
0,313295
0,312153
0,313219
0,31304
0,311708
0,314892
0,312883
0,311574
0,313009
0,311898
0,31231
0,312239
0,313727
0,312057
0,312439
0,315981
0,317853
0,312862
0,315071
0,315647
0,31208
0,3139
0,314107
0,318024
0,311923
0,313966
0,311634
0,313054
0,312361
0,313633
0,312548
0,313879
0,31207
0,312031
0,311355
0,312539
0,312308
0,312707
0,314986
0,331969
0,313788
0,313459
0,311397
0,312119
0,312057
0,312087
0,312791
0,311438
0,312368
0,31207
0,312136
0,312084
0,311507
0,312145
0,312826
0,311622
0,312327
0,312431
0,313017
0,312765
0,311563
0,312491
0,311919
0,312246
0,312976
0,31211
0,312401
0,312188
0,311531
0,311868
0,312982
0,312459
0,312343
0,311884
0,312208
0,312193
0,312143
0,312373
0,312125
0,311693
0,312859
0,312662
0,311816
0,312198
0,311604
0,312418
0,312429
0,313387
0,312419
0,312613
0,31259
0,312831
0,311355
0,311996
0,312451
0,311742
0,31256
0,316005
0,311981
0,311793
0,31231
0,312638
0,311832
0,311407
0,313018
0,311816
0,312657
0,312117
0,311654
0,312347
0,312449
0,312344
0,31216
0,311589
0,312266
0,312106
0,312067
0,312579
0,313202
0,315501
0,312262
0,313094
0,312112
0,312051
0,311711
0,312222
0,312232
0,312074
0,312446
0,31168
0,31262
0,314316
0,311395
0,312143
0,314979
0,312894
0,312799
0,311946
0,312633
0,311978
0,315321
0,315842
0,315582
0,312762
0,315435
0,311972
0,313331
0,313924
0,312809
0,312827
0,319132
0,31415
0,316724
0,314558
0,314658
0,312192
0,311748
0,312562
0,311475
0,312568
0,312266
0,311859
0,312002
0,31651
0,31288
0,313073
0,314327
0,314696
0,313567
0,31173
0,313014
0,312495
0,311516
0,312775
0,312305
0,312139
0,311688
0,312426
0,312515
0,312171
0,311493
0,312967
0,313741
0,31521
0,318254
0,311783
0,312601
0,312993
0,311614
0,312231
0,31195
0,313197
0,311963
0,311529
0,312526
0,311759
0,312458
0,312548
0,31154
0,312347
0,313762
0,312779
0,312062
0,311598
0,312895
0,312209
0,311591
0,312957
0,312221
0,312131
0,312019
0,314024
0,312025
0,312749
0,312586
0,312153
0,313515
0,312688
0,311791
0,311818
0,312387
0,31326
0,311467
0,312281
0,312594
0,312369
0,312285
0,312182
0,311957
0,311978
0,312124
0,314339
0,31317
0,311905
0,313107
0,312106
0,311909
0,312746
0,311259
0,312102
0,312398
0,312401
0,312415
0,311618
0,312975
0,311939
0,311428
0,312578
0,312579
0,312584
0,312396
0,31254
0,316463
0,314131
0,315969
0,315609
0,315552
0,315973
0,313656
0,31421
0,313415
0,3116
0,312265
0,31585
0,315495
0,316503
0,313629
0,315521
0,314188
0,314031
0,313748
0,318267
0,321168
0,326613
0,316894
0,31912
0,312415
0,312774
0,311976
0,315106
0,317193
0,314982
0,314771
0,314222
0,314413
0,313506
0,314939
0,315447
0,316146
0,314771
0,312846
0,314496
0,314405
0,314458
0,31469
0,31554
0,315032
0,314563
0,314039
0,314526
0,315571
0,313883
0,312894
0,314137
0,313982
0,313867
0,314347
0,31294
0,311831
0,311381
0,318287
0,31256
0,315019
0,314482
0,313774
0,314559
0,314237
0,314561
0,315778
0,314027
0,312544
0,311939
0,311704
0,313447
0,314442
0,314205
0,318612
0,315955
0,31393
0,313771
0,313579
0,311906
0,311953
0,313441
0,311741
0,311776
0,3126
0,312341
0,31201
0,311305
0,312888
