0,058386
0,050261
0,051008
0,057857
0,061139
0,060715
0,099885
0,056216
0,048314
0,067983
0,067141
0,056164
0,05105
0,050437
0,050537
0,052983
0,050405
0,04878
0,049408
0,051844
0,050178
0,049574
0,053134
0,054908
0,050881
0,050557
0,050797
0,050255
0,050712
0,050698
0,050185
0,054025
0,06107
0,055511
0,050944
0,05149
0,051647
0,053591
0,051204
0,048844
0,049726
0,050469
0,049702
0,052466
0,058891
0,051975
0,05278
0,050071
0,050218
0,049676
0,049491
0,052921
0,050982
0,049995
0,050562
0,050779
0,050467
0,049364
0,05022
0,050031
0,051922
0,049085
0,050096
0,050804
0,049834
0,061523
0,051483
0,050833
0,050616
0,050783
0,051427
0,05107
0,050617
0,0512
0,050438
0,05014
0,050423
0,048374
0,048424
0,05096
0,050148
0,050409
0,050795
0,052332
0,050878
0,053118
0,070563
0,053211
0,050942
0,054899
0,062162
0,057788
0,057834
0,053009
0,051875
0,049375
0,051951
0,051608
0,050984
0,04872
0,050454
0,049899
0,050446
0,050056
0,050142
0,057001
0,057765
0,053631
0,049956
0,05116
0,055714
0,051856
0,051891
0,051796
0,052114
0,048742
0,04828
0,049645
0,050173
0,04904
0,049963
0,049463
0,049134
0,050651
0,048948
0,04881
0,049321
0,058304
0,05888
0,05083
0,053989
0,051651
0,051325
0,050991
0,051069
0,050945
0,05069
0,050651
0,050034
0,049519
0,050079
0,051685
0,050504
0,049906
0,048936
0,050238
0,051884
0,050172
0,048333
0,060941
0,056225
0,050362
0,051389
0,050267
0,050571
0,052667
0,049322
0,049017
0,048732
0,049718
0,049867
0,049883
0,051128
0,049659
0,049519
0,056823
0,055725
0,054149
0,051208
0,049914
0,063172
0,052248
0,051723
0,050663
0,051746
0,051129
0,050166
0,051347
0,051012
0,049483
0,051036
0,049153
0,050226
0,048766
0,048978
0,050477
0,049017
0,051412
0,049321
0,049597
0,052206
0,055679
0,055552
0,051611
0,051863
0,052305
0,052443
0,051354
0,048422
0,049247
0,050864
0,049923
0,049907
0,052034
0,050183
0,051065
0,048645
0,049354
0,048979
0,047984
0,049374
0,053416
0,0609
0,053448
0,052015
0,050567
0,050867
0,052105
0,051417
0,049498
0,050021
0,049208
0,049551
0,049436
0,050407
0,049053
0,048811
0,049898
0,053743
0,052677
0,050525
0,052615
0,051664
0,051575
0,06108
0,049406
0,052001
0,050932
0,05278
0,051069
0,051187
0,050831
0,050723
0,058249
0,066606
0,058442
0,059535
0,055808
0,058196
0,059172
0,055316
0,076072
0,098476
0,067828
0,054353
0,051115
0,05293
0,059181
0,058964
0,081333
0,054219
0,050692
0,050478
0,051466
0,060561
0,06154
0,061172
0,056483
0,061685
0,053198
0,061573
0,056691
0,051512
0,049419
0,052146
0,05838
0,052855
0,052408
0,048486
0,051306
0,049941
0,050672
0,049799
0,050413
0,049604
0,049388
0,055284
0,051411
0,060295
0,06358
0,056609
0,080355
0,065128
0,064344
0,053904
0,050558
0,051252
0,052036
0,052775
0,049864
0,048929
0,050987
0,050104
0,049652
0,052297
0,049012
0,0502
0,051051
0,048772
0,051348
0,061659
0,063881
0,05588
0,049642
0,051154
0,050394
0,052234
0,049766
0,048825
0,050103
0,051154
0,049425
0,048814
0,048664
0,050729
0,055319
0,056996
0,052896
0,050018
0,049631
0,050945
0,04946
0,052016
0,056325
0,05095
0,051304
0,048872
0,052639
0,050129
0,04955
0,049234
0,050267
0,048971
0,050659
0,051036
0,052782
0,050895
0,05105
0,049963
0,049703
0,05027
0,049411
0,053613
0,050809
0,057159
0,051131
0,050233
0,059363
0,051191
0,049759
0,049814
0,051417
0,050159
0,050272
0,0508
0,053526
0,048812
0,050028
0,049062
0,049969
0,052422
0,050369
0,050465
0,049737
0,049419
0,061131
0,052367
0,051944
0,053226
0,053102
0,049558
0,048153
0,050422
0,050848
0,052973
0,052359
0,049223
0,049156
0,048881
0,052193
0,051045
0,064206
0,050169
0,048883
0,049698
0,048397
0,055847
0,050953
0,051913
0,051509
0,050896
0,050308
0,050426
0,050648
0,049352
0,054013
0,050342
0,050098
0,048523
0,049816
0,049338
0,0503
0,04979
0,049926
0,0494
0,049816
0,048944
0,053127
0,060045
0,050867
0,052626
0,052254
0,050624
0,048724
0,049238
0,049091
0,054395
0,049718
0,04835
0,049861
0,049179
0,055453
0,063419
0,058063
0,056585
0,050413
0,050239
0,049621
0,055274
0,056679
0,052437
0,052361
0,050809
0,049793
0,049315
0,050421
0,050142
0,050096
0,05236
0,049212
0,050075
0,058829
0,055102
0,064059
0,054958
0,051082
0,060746
0,060399
0,072724
0,06494
0,055074
0,050819
0,055458
0,058294
0,058934
0,051391
0,057629
0,070007
0,064539
0,059614
0,061668
0,056425
0,054759
0,05796
0,0574
0,059112
0,057815
0,058129
0,051212
0,051892
0,05254
0,054038
0,05288
0,050015
0,055426
0,058255
0,058677
0,057975
0,062446
0,05939
0,064372
0,057773
0,059607
0,058081
0,052658
0,05495
0,057499
0,05271
0,050295
0,056521
